LenderAmountCred,LenderAmountCred30,LenderAmountDeb,LenderAmountDeb30,LenderCountCred,LenderCountCred30,LenderCountDeb,LenderCountDeb30,LoanId,UniqLenderCount
500.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,93641553231.0,1.0
1050.0,0.0,-662.78,-492.55999999999995,2.0,0.0,4.0,3.0,13662498483.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77603859343.0,0.0
400.0,0.0,-1273.03,-442.9,1.0,0.0,11.0,3.0,62636308536.0,4.0
6200.0,2975.0,-560.0000000000001,-260.0,9.0,4.0,3.0,1.0,47622851787.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41642976917.0,0.0
1986.1399999999999,600.0,-5364.259999999999,-1490.93,3.0,1.0,29.0,9.0,14632904558.0,7.0
5200.0,3500.0,-2311.15,-1061.15,7.0,4.0,7.0,4.0,12594568718.0,8.0
1450.0,850.0,-167.52,-109.54,3.0,2.0,2.0,1.0,47657889240.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90596274911.0,0.0
745.0,320.0,-2514.31,-747.66,3.0,1.0,21.0,5.0,71606369311.0,4.0
800.0,800.0,-852.3399999999999,0.0,1.0,1.0,3.0,0.0,79643435482.0,2.0
800.0,0.0,-279.46,-279.46,1.0,0.0,2.0,2.0,72627839577.0,1.0
0.0,0.0,-282.52,-90.0,0.0,0.0,5.0,2.0,99634856716.0,2.0
700.0,350.0,-3008.7500000000005,-912.23,2.0,1.0,13.0,4.0,80643671996.0,5.0
250.0,250.0,0.0,0.0,1.0,1.0,0.0,0.0,63631930819.0,1.0
0.0,0.0,-311.16,0.0,0.0,0.0,2.0,0.0,64602813263.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12655631533.0,0.0
700.0,700.0,0.0,0.0,1.0,1.0,0.0,0.0,74663266048.0,1.0
640.0,320.0,-376.0,-376.0,2.0,1.0,1.0,1.0,37631145926.0,2.0
1525.0,600.0,-3055.55,-1001.78,4.0,1.0,31.0,11.0,59628252032.0,7.0
1125.0,725.0,-589.5,-372.29999999999995,2.0,1.0,5.0,3.0,11643453032.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13656037453.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52653892183.0,0.0
400.0,400.0,-1407.1200000000001,-441.31999999999994,1.0,1.0,9.0,3.0,41628121010.0,3.0
245.0,0.0,-49.17,-49.17,1.0,0.0,2.0,2.0,55644246040.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70642354671.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61620032349.0,0.0
0.0,0.0,-599.72,-334.24,0.0,0.0,4.0,1.0,44641471752.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72593811549.0,0.0
350.0,350.0,-675.05,-405.89000000000004,1.0,1.0,9.0,5.0,15632245266.0,2.0
2035.0,250.0,-4856.879999999999,-1123.95,8.0,1.0,23.0,6.0,91634392532.0,7.0
5997.5,3252.5,-10203.920000000002,-5757.13,15.0,5.0,42.0,17.0,65622177362.0,11.0
300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67618827394.0,1.0
600.0,0.0,-1263.72,-40.0,2.0,0.0,9.0,1.0,35633017489.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33610086957.0,0.0
2500.0,1650.0,-2343.7599999999998,-755.89,5.0,3.0,12.0,4.0,10586679340.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20638785381.0,0.0
1200.0,0.0,-628.76,-628.76,3.0,0.0,3.0,3.0,48621986437.0,4.0
1000.0,1000.0,0.0,0.0,1.0,1.0,0.0,0.0,94637826270.0,1.0
4033.0,1262.0,-3245.99,-1475.85,13.0,3.0,26.0,12.0,46628843914.0,6.0
0.0,0.0,-1701.85,-680.74,0.0,0.0,5.0,2.0,10627202920.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80603612311.0,0.0
300.0,300.0,-878.44,-534.61,1.0,1.0,7.0,4.0,82631844555.0,2.0
1365.0,855.0,-5508.54,-772.58,4.0,2.0,24.0,4.0,95634017712.0,7.0
850.0,250.0,-674.8,-257.8,2.0,1.0,3.0,1.0,16582802621.0,1.0
600.0,0.0,-1227.7199999999998,-412.65,1.0,0.0,7.0,3.0,90645669369.0,3.0
450.0,450.0,-157.5,-157.5,1.0,1.0,1.0,1.0,64624588719.0,1.0
450.0,300.0,-571.0,-395.0,2.0,1.0,3.0,1.0,49666458030.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99587718511.0,0.0
2.1,0.0,-66.47999999999999,-58.83,1.0,0.0,5.0,1.0,29583331476.0,2.0
0.0,0.0,-1112.6399999999999,-626.76,0.0,0.0,7.0,3.0,83602087355.0,2.0
0.0,0.0,-40.0,-40.0,0.0,0.0,1.0,1.0,55590136242.0,1.0
500.0,0.0,-280.85,-112.34,1.0,0.0,10.0,4.0,38612396384.0,1.0
1300.0,500.0,-2314.3,-703.05,3.0,1.0,8.0,2.0,58582211419.0,3.0
600.0,600.0,-258.96,-258.96,2.0,2.0,4.0,4.0,80649265944.0,2.0
800.0,0.0,-211.69,0.0,1.0,0.0,1.0,0.0,45648370275.0,1.0
1000.0,500.0,-426.53,-426.53,2.0,1.0,3.0,3.0,67581975948.0,3.0
0.0,0.0,-188.76000000000002,-62.92,0.0,0.0,12.0,4.0,31664579884.0,1.0
300.0,300.0,-119.1,-119.1,1.0,1.0,1.0,1.0,11609266675.0,1.0
200.0,200.0,-1.0,-1.0,1.0,1.0,1.0,1.0,47612889498.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33622343794.0,0.0
0.0,0.0,-200.88,-35.0,0.0,0.0,2.0,1.0,52582806722.0,1.0
0.0,0.0,-1295.94,-160.99,0.0,0.0,8.0,1.0,79620161694.0,2.0
733.89,250.31,-723.11,-248.4,2.0,1.0,6.0,2.0,59637609979.0,2.0
3700.0,400.0,-4431.15,-1596.6599999999999,4.0,1.0,18.0,6.0,19613928845.0,9.0
775.0,775.0,-610.38,-406.92,1.0,1.0,3.0,2.0,48656779816.0,1.0
0.0,0.0,-270.0,0.0,0.0,0.0,2.0,0.0,20632934420.0,1.0
1750.0,1750.0,-2058.3,-2058.3,7.0,7.0,7.0,7.0,80604335062.0,2.0
900.0,300.0,-1048.3600000000001,-364.29,3.0,1.0,4.0,1.0,41627044480.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27618322766.0,0.0
2415.0,1445.0,-7014.56,-2809.4,10.0,5.0,49.0,17.0,24594333827.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64646670773.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93634193921.0,0.0
875.0,300.0,-467.60999999999996,-283.96,3.0,1.0,7.0,4.0,86637641747.0,4.0
475.0,0.0,-1008.6800000000001,-269.64,1.0,0.0,7.0,2.0,22580373843.0,3.0
900.0,0.0,-2088.2400000000002,-1021.4200000000001,2.0,0.0,17.0,8.0,54656041755.0,4.0
950.0,450.0,-139.33,-139.33,2.0,1.0,1.0,1.0,65581946547.0,2.0
3950.0,2950.0,-1806.2400000000002,-663.36,6.0,5.0,2.0,1.0,75609269658.0,4.0
1850.0,650.0,-5159.51,-1478.1699999999998,4.0,2.0,33.0,8.0,43663426450.0,9.0
900.0,200.0,-1422.16,-737.49,3.0,1.0,7.0,3.0,77633810029.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89665046075.0,0.0
2750.0,700.0,-3976.46,-1753.9599999999998,7.0,2.0,24.0,12.0,58636808250.0,8.0
1350.0,1350.0,-385.77,-385.77,2.0,2.0,2.0,2.0,24611528661.0,2.0
2675.0,1000.0,-1769.5800000000002,-1002.3499999999999,4.0,1.0,14.0,7.0,29628971867.0,6.0
0.0,0.0,-315.0,-190.0,0.0,0.0,4.0,2.0,99640754861.0,1.0
1650.0,700.0,-474.02000000000004,-474.02000000000004,2.0,1.0,2.0,2.0,94581967462.0,3.0
800.0,0.0,-3311.13,-1103.71,1.0,0.0,12.0,4.0,49660462141.0,4.0
0.0,0.0,-664.51,-160.46,0.0,0.0,8.0,2.0,51607239634.0,1.0
0.0,0.0,-1797.28,0.0,0.0,0.0,8.0,0.0,49637124914.0,2.0
1625.0,950.0,-2627.02,-750.75,4.0,2.0,16.0,5.0,65608757914.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97644054331.0,0.0
1200.0,1200.0,-142.57,-54.29,3.0,3.0,3.0,1.0,85621344565.0,4.0
550.0,250.0,-918.4499999999998,-332.37,2.0,1.0,13.0,5.0,26636954355.0,5.0
2460.0,1105.0,-3580.5099999999998,-1104.49,12.0,5.0,14.0,5.0,64607993258.0,4.0
500.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,24652218674.0,1.0
569.36,300.0,0.0,0.0,3.0,1.0,0.0,0.0,44641172720.0,2.0
1700.0,950.0,-1967.73,-386.38,4.0,2.0,13.0,4.0,73595620829.0,3.0
500.0,0.0,-1400.99,-920.23,1.0,0.0,8.0,4.0,28588256550.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98621398553.0,0.0
2100.0,500.0,-990.72,-290.0,6.0,2.0,4.0,1.0,78640151566.0,4.0
5685.0,1965.0,-7351.799999999999,-2433.25,14.0,5.0,38.0,11.0,76659644442.0,7.0
3785.0,975.0,-2818.88,-1488.0,6.0,1.0,14.0,7.0,83660539915.0,6.0
50.0,50.0,-752.5200000000001,-329.81,1.0,1.0,6.0,3.0,55663399483.0,2.0
500.0,0.0,-983.72,-341.86,1.0,0.0,5.0,2.0,66597481260.0,2.0
1600.0,1200.0,-1238.81,-659.8100000000001,2.0,1.0,7.0,3.0,56657207136.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82639974245.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94604249091.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38605232481.0,0.0
9732.0,5189.0,-10891.560000000001,-4293.1,21.0,9.0,46.0,17.0,66615481926.0,14.0
1775.0,765.0,-2174.27,-1036.3600000000001,6.0,3.0,18.0,7.0,74610955645.0,5.0
5900.0,1000.0,-9509.98,-3648.3199999999997,9.0,2.0,29.0,13.0,68621334671.0,9.0
500.0,0.0,-502.25999999999993,-167.42,1.0,0.0,6.0,2.0,38594777351.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97610097628.0,0.0
750.0,750.0,-844.9100000000001,-311.31,1.0,1.0,8.0,3.0,61581714528.0,5.0
2350.0,500.0,-5177.52,-2507.6200000000003,4.0,1.0,10.0,4.0,56660299417.0,4.0
500.0,500.0,-96.6,-96.6,1.0,1.0,1.0,1.0,73645076176.0,1.0
2465.0,255.0,-2732.2400000000002,-1332.12,5.0,1.0,11.0,5.0,85643234424.0,3.0
2505.0,2505.0,-817.6600000000001,-502.66,1.0,1.0,4.0,3.0,32645215437.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53585748239.0,0.0
600.0,0.0,-703.3499999999999,-281.34,1.0,0.0,5.0,2.0,83602118941.0,2.0
850.0,0.0,-498.1,-237.55,2.0,0.0,5.0,2.0,37630494930.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46635360346.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97628485689.0,0.0
3400.0,3400.0,-984.04,-984.04,5.0,5.0,4.0,4.0,72599435944.0,4.0
240.0,160.0,-161.06,-160.0,3.0,2.0,3.0,2.0,88643677444.0,2.0
6150.0,1500.0,-7648.240000000001,-2000.3500000000001,9.0,2.0,53.0,17.0,21626043770.0,19.0
600.0,0.0,-1910.92,-568.9200000000001,1.0,0.0,13.0,4.0,68643831073.0,3.0
450.0,450.0,0.0,0.0,1.0,1.0,0.0,0.0,84641011468.0,1.0
0.0,0.0,-54.12,-54.12,0.0,0.0,1.0,1.0,40641553756.0,1.0
2478.8,1378.8,-4640.64,-2253.07,6.0,3.0,11.0,6.0,56633562176.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82661611538.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80593975947.0,0.0
950.0,300.0,-578.24,-403.31,2.0,1.0,4.0,3.0,51605455089.0,3.0
315.0,315.0,0.0,0.0,4.0,4.0,0.0,0.0,50666157334.0,1.0
2660.0,1155.0,-1916.3600000000001,-1328.3600000000001,7.0,3.0,7.0,5.0,50580234450.0,4.0
300.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,56597020393.0,1.0
1855.0,755.0,-3469.81,-1510.29,10.0,4.0,14.0,5.0,74604197354.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62610448577.0,0.0
500.0,500.0,-152.6,-152.6,1.0,1.0,1.0,1.0,64665174363.0,1.0
0.0,0.0,-1572.16,-768.72,0.0,0.0,9.0,3.0,85584401557.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65590089984.0,0.0
950.0,50.0,-315.15,-105.05,2.0,1.0,3.0,1.0,61608709624.0,2.0
2600.0,800.0,-5268.599999999999,-1408.8400000000001,2.0,1.0,26.0,6.0,96622286429.0,6.0
1500.0,0.0,-912.1400000000001,-782.9000000000001,2.0,0.0,5.0,4.0,93609260626.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52622724239.0,0.0
3200.0,3200.0,-380.94,-380.94,2.0,2.0,2.0,2.0,22607391637.0,2.0
200.0,0.0,-247.67,0.0,1.0,0.0,1.0,0.0,97625908217.0,2.0
0.0,0.0,-1994.29,0.0,0.0,0.0,4.0,0.0,74608004290.0,1.0
2900.0,1200.0,-3054.0400000000004,-729.01,5.0,2.0,18.0,5.0,79640010181.0,6.0
1300.0,0.0,-497.28,-248.64,1.0,0.0,4.0,2.0,71633861366.0,2.0
475.0,0.0,-504.65999999999997,-125.08,1.0,0.0,4.0,1.0,68597163232.0,1.0
300.0,300.0,-1494.1699999999998,-303.65,1.0,1.0,12.0,3.0,51648481738.0,4.0
2900.0,1700.0,-3127.7000000000003,-2747.01,3.0,2.0,9.0,6.0,62585923341.0,5.0
725.0,450.0,-323.44,-145.54,2.0,1.0,5.0,2.0,89611511316.0,2.0
0.0,0.0,-68.75,0.0,0.0,0.0,1.0,0.0,28633784374.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27622737096.0,0.0
350.0,0.0,-3255.1899999999996,-949.03,1.0,0.0,35.0,10.0,95614562697.0,5.0
2400.0,1300.0,-3676.88,-1531.5800000000002,5.0,3.0,13.0,7.0,54640138376.0,8.0
3550.0,1750.0,-6835.570000000001,-1914.42,6.0,3.0,27.0,8.0,72610011310.0,9.0
1000.0,640.0,-720.0,-240.0,6.0,3.0,6.0,2.0,97657566564.0,2.0
446.90999999999997,0.0,-2022.4899999999998,-646.3199999999999,2.0,0.0,15.0,5.0,33663962778.0,3.0
550.0,0.0,-178.76999999999998,-74.72999999999999,2.0,0.0,3.0,2.0,94612871943.0,4.0
1745.24,895.24,-3401.09,-1493.8500000000004,3.0,1.0,33.0,14.0,91661010079.0,8.0
1450.0,350.0,-5013.920000000001,-1581.9,4.0,1.0,20.0,7.0,63594028932.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87596711458.0,0.0
1400.0,600.0,-1535.3,-400.0,7.0,3.0,9.0,2.0,71660654981.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47655107498.0,0.0
300.0,300.0,-152.66000000000003,-152.66000000000003,1.0,1.0,2.0,2.0,58653015657.0,1.0
850.0,325.0,-1744.3,-706.18,3.0,1.0,20.0,8.0,95662741457.0,6.0
2000.0,1200.0,-150.0,-150.0,5.0,3.0,2.0,2.0,92595096646.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27640106586.0,0.0
200.0,0.0,-617.4,-239.4,1.0,0.0,4.0,2.0,45579903248.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81652409015.0,0.0
1700.0,300.0,-2257.15,-569.23,5.0,1.0,6.0,2.0,63614247355.0,3.0
7900.0,4300.0,-5127.310000000001,-2261.27,6.0,3.0,18.0,8.0,79611349728.0,8.0
2282.4999999999995,1079.6599999999999,-2833.6699999999996,-850.5999999999999,11.0,5.0,13.0,3.0,40637582855.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51602893850.0,0.0
1058.0,250.0,-1017.0799999999999,-470.19999999999993,3.0,1.0,6.0,3.0,68624445362.0,3.0
100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,72584152588.0,1.0
855.0,855.0,-2402.39,-635.0699999999999,2.0,2.0,8.0,2.0,65585764031.0,5.0
1200.0,400.0,-1189.12,-549.6399999999999,2.0,1.0,14.0,6.0,41599215058.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62637514759.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24643574461.0,0.0
300.0,0.0,-1002.58,-248.12,1.0,0.0,6.0,2.0,22638172839.0,2.0
725.0,725.0,0.0,0.0,2.0,2.0,0.0,0.0,25599443159.0,2.0
0.0,0.0,-725.6899999999999,-248.56,0.0,0.0,6.0,2.0,68596326760.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52652175174.0,0.0
600.0,0.0,-2637.6299999999997,-1249.8799999999999,1.0,0.0,26.0,11.0,91583121477.0,7.0
5300.0,2200.0,-5693.59,-3047.5699999999997,10.0,4.0,17.0,9.0,23626860858.0,6.0
300.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,47646809446.0,1.0
300.0,0.0,-433.84,-183.79000000000002,1.0,0.0,17.0,5.0,53646216080.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36618306470.0,0.0
700.0,700.0,0.0,0.0,1.0,1.0,0.0,0.0,48645763737.0,1.0
2900.0,650.0,-1504.63,-940.02,4.0,1.0,13.0,8.0,71635414028.0,6.0
1300.0,950.0,-1479.7,-1058.7,2.0,1.0,7.0,4.0,57655734237.0,4.0
0.0,0.0,-674.82,-224.94,0.0,0.0,6.0,2.0,27598654044.0,1.0
550.0,550.0,-2004.0300000000002,-273.16,1.0,1.0,14.0,2.0,83588603976.0,3.0
350.0,0.0,-59.0,-59.0,1.0,0.0,2.0,2.0,78646112676.0,1.0
500.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,54627804627.0,1.0
600.0,600.0,-195.0,-100.0,1.0,1.0,2.0,1.0,25649147063.0,2.0
300.0,300.0,-2803.83,-934.61,1.0,1.0,12.0,4.0,33600630998.0,3.0
2605.0,470.0,-7921.0599999999995,-1491.29,11.0,2.0,40.0,8.0,78638621581.0,12.0
700.0,700.0,-250.16,-125.08,1.0,1.0,4.0,2.0,45665019956.0,2.0
600.0,600.0,-3548.3100000000004,-300.0,1.0,1.0,8.0,1.0,75647436977.0,3.0
100.0,0.0,-499.1500000000001,-102.75,1.0,0.0,7.0,2.0,50657213168.0,3.0
950.0,950.0,0.0,0.0,1.0,1.0,0.0,0.0,86602414348.0,1.0
500.0,500.0,-97.54,-97.54,1.0,1.0,1.0,1.0,28608840982.0,1.0
500.0,500.0,-89.89999999999999,-49.03,1.0,1.0,5.0,2.0,61635088412.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63610066090.0,0.0
255.0,255.0,-427.34000000000003,-427.34000000000003,1.0,1.0,5.0,5.0,28637125022.0,2.0
2600.0,2600.0,-223.46,-223.46,1.0,1.0,1.0,1.0,69597992345.0,1.0
3150.0,3150.0,-368.18,-368.18,3.0,3.0,2.0,2.0,38615533486.0,4.0
1480.0,600.0,-2407.3,-286.36,2.0,1.0,6.0,1.0,83651807590.0,2.0
4900.0,2900.0,-5471.679999999999,-2857.08,10.0,5.0,19.0,10.0,60622701653.0,6.0
750.0,750.0,0.0,0.0,1.0,1.0,0.0,0.0,39663733891.0,1.0
2700.0,400.0,-3896.55,-675.0999999999999,6.0,1.0,14.0,3.0,92650195955.0,5.0
2030.0,1010.0,-4649.1,-1169.5,7.0,3.0,25.0,9.0,64622985635.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71630493641.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98595266448.0,0.0
1100.0,300.0,-843.56,-417.52,3.0,1.0,8.0,4.0,86635734851.0,3.0
250.0,0.0,-150.0,-150.0,1.0,0.0,2.0,2.0,40651353027.0,1.0
2425.0,670.0,-4078.6599999999994,-1350.18,10.0,3.0,27.0,10.0,78609142560.0,7.0
1950.0,700.0,-1580.0,0.0,3.0,1.0,2.0,0.0,79648254322.0,2.0
6802.03,4959.16,-6890.420000000002,-3267.81,8.0,3.0,39.0,15.0,29650932553.0,12.0
1300.0,700.0,-717.6899999999999,-600.03,3.0,2.0,7.0,6.0,28583365021.0,3.0
0.0,0.0,-1013.26,-575.11,0.0,0.0,8.0,4.0,63657977245.0,3.0
950.0,950.0,-475.0,-475.0,2.0,2.0,1.0,1.0,82626917112.0,2.0
0.0,0.0,-8.7,0.0,0.0,0.0,1.0,0.0,75619967042.0,1.0
5175.0,1550.0,-3647.710000000001,-2510.7200000000003,8.0,3.0,23.0,16.0,94640295811.0,7.0
0.0,0.0,-1195.0,-373.0,0.0,0.0,6.0,2.0,69625623844.0,2.0
700.0,700.0,-239.94,-239.94,2.0,2.0,3.0,3.0,43662321092.0,2.0
4500.0,1500.0,-6285.0,-2280.0,3.0,1.0,8.0,3.0,43663986332.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27632723899.0,0.0
950.0,300.0,-886.75,-484.68,3.0,1.0,5.0,2.0,48635965368.0,3.0
0.0,0.0,-430.0,0.0,0.0,0.0,2.0,0.0,61629805095.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42643704768.0,0.0
800.0,800.0,0.0,0.0,2.0,2.0,0.0,0.0,92610787166.0,2.0
18675.0,15425.0,-1689.4899999999998,-1199.37,4.0,2.0,5.0,3.0,86618744846.0,4.0
500.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,54585548533.0,1.0
350.0,0.0,-239.75,-239.75,1.0,0.0,2.0,2.0,29626830234.0,1.0
2300.0,400.0,-3644.0200000000004,-710.51,5.0,1.0,13.0,4.0,82649181211.0,5.0
1025.0,1025.0,-783.05,-783.05,2.0,2.0,4.0,4.0,41612048858.0,3.0
1000.0,0.0,-278.86,-181.62,2.0,0.0,3.0,2.0,77621357999.0,2.0
100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,63650513916.0,1.0
850.0,500.0,-577.81,-226.06,2.0,1.0,5.0,2.0,64609924144.0,3.0
2150.0,1750.0,-1354.12,-661.16,4.0,3.0,8.0,3.0,49624497093.0,6.0
1500.0,1500.0,-54.12,-54.12,1.0,1.0,1.0,1.0,74666646842.0,2.0
0.0,0.0,-200.0,-100.0,0.0,0.0,2.0,1.0,30628434515.0,1.0
980.0,0.0,-6195.389999999999,-2023.39,1.0,0.0,21.0,7.0,57654193261.0,5.0
0.0,0.0,-454.02000000000004,-151.34,0.0,0.0,6.0,2.0,43599627093.0,1.0
0.0,0.0,-1727.76,-621.0699999999999,0.0,0.0,5.0,2.0,53660520128.0,3.0
0.0,0.0,-1125.0,-593.0,0.0,0.0,3.0,1.0,80640241739.0,1.0
350.0,0.0,-2694.2599999999998,-633.04,1.0,0.0,8.0,3.0,30580484371.0,2.0
4500.0,1500.0,-6285.0,-2280.0,3.0,1.0,8.0,3.0,74656763468.0,4.0
308.0,0.0,-1580.0700000000002,-547.34,1.0,0.0,15.0,5.0,55588212428.0,3.0
1000.0,0.0,-883.08,-294.36,1.0,0.0,3.0,1.0,49666103130.0,2.0
0.0,0.0,-397.48,-198.74,0.0,0.0,4.0,2.0,53581483266.0,1.0
1707.91,700.0,-1168.69,-697.01,5.0,3.0,9.0,5.0,92629941539.0,5.0
300.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,55613937614.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31635984592.0,0.0
4930.0,2700.0,-5745.98,-2685.93,8.0,4.0,17.0,7.0,49630187362.0,4.0
1935.0,1380.0,-1104.1699999999998,-804.5799999999999,5.0,3.0,5.0,4.0,95600764072.0,4.0
0.0,0.0,-3025.65,-377.55,0.0,0.0,4.0,1.0,30637205236.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78660101170.0,0.0
0.0,0.0,-665.3399999999999,-221.77999999999997,0.0,0.0,12.0,4.0,97596972118.0,1.0
300.0,300.0,-1427.2,-287.79,1.0,1.0,13.0,3.0,98602569635.0,5.0
3650.0,700.0,-2062.8999999999996,-1066.7,7.0,2.0,16.0,7.0,85584674324.0,7.0
500.0,0.0,-2318.83,-829.86,1.0,0.0,14.0,4.0,43636362583.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88606234235.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83628958084.0,0.0
600.0,0.0,-1023.6300000000001,-309.89,2.0,0.0,4.0,1.0,62623640448.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50612098946.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67644451429.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83633932322.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88599844053.0,0.0
2250.0,400.0,-1704.1,-232.43,4.0,1.0,10.0,3.0,46633488693.0,4.0
0.0,0.0,-540.0,-135.0,0.0,0.0,2.0,1.0,38602450994.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31640270687.0,0.0
1100.0,1100.0,-1262.4600000000003,-372.92,2.0,2.0,12.0,3.0,44638705746.0,2.0
0.0,0.0,-26.950000000000003,0.0,0.0,0.0,2.0,0.0,74649305125.0,1.0
200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75606129116.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58608816534.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53639478637.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31629960540.0,0.0
800.0,800.0,-90.0,-90.0,2.0,2.0,1.0,1.0,75639608682.0,2.0
2100.0,700.0,-1700.0,-850.0,3.0,1.0,2.0,1.0,98667389024.0,1.0
500.0,500.0,-126.6,-126.6,1.0,1.0,1.0,1.0,65666779125.0,1.0
600.0,600.0,-303.16,-303.16,1.0,1.0,2.0,2.0,42658154356.0,1.0
1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62614565476.0,1.0
500.0,500.0,-286.12,-286.12,1.0,1.0,2.0,2.0,87613765035.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67608134094.0,0.0
900.0,600.0,-2096.8,-769.4200000000001,3.0,2.0,19.0,7.0,69601602098.0,6.0
0.0,0.0,-200.0,-100.0,0.0,0.0,2.0,1.0,25647200064.0,1.0
950.0,350.0,-947.54,-432.77,2.0,1.0,6.0,3.0,51657740660.0,4.0
0.0,0.0,-2315.96,-905.0,0.0,0.0,5.0,2.0,29665159759.0,2.0
